"Area","gradstudents_per_faculty","funded_per_faculty","unfunded_per_faculty","tt_headcount","UniquePeople","Productivity","ProductivityWithDeptCollabs","ProductivityWithoutDeptCollabs","ProductivityFirstAuthor","ProductivityLastAuthor","WindowedGroupSize","WindowedGroupSize4","YearGroupSize","YearsSinceDegree","CumulativeGroupSize","uniform_percentile","ft_funded","Umbrella","FundedRatioQuartile","NumFundedQuartile","PrestigeSegment","FundedRatioTopHalf","ProductivityMedian","ProductivityWithDeptCollabsMedian","ProductivityWithoutDeptCollabsMedian","ProductivityFirstAuthorMedian","ProductivityLastAuthorMedian","YearGroupSizeMedian","YearsSinceDegreeMedian","CumulativeGroupSizeMedian","WindowedGroupSizeMedian","WindowedGroupSize4Median","ProductivityVariance","ProductivityWithDeptCollabsVariance","ProductivityWithoutDeptCollabsVariance","YearGroupSizeVariance","ProductivitySD","YearGroupSizeSD","CONTROL","AreaHasCollabNorm","log_funded_per_faculty_p1","log_unfunded_per_faculty_p1","pi_tritile","pi_decile","uniform_percentile100","scale_log_funded_per_faculty_p1","scale_log_unfunded_per_faculty_p1","scale_uniform_percentile100","log_tt_headcount","scale_tt_headcount"
"Biological Sciences",0.8125,0.75,0.0625,16,80,1.29683035714286,0.864186507936508,0.432643849206349,0.118060515873016,0.482643849206349,4.85739583333333,5.62599702380952,2.36576388888889,23.3875,9.8125,0.387387387387387,12,"Natural Sciences",1,1,4,"False",0.816666666666667,0.30952380952381,0.2,0,0.125,1.55,22,7,3.08333333333333,3.69047619047619,2.35238954545572,1.44278425001037,0.450289457471631,7.18130248737446,1.53375015744277,2.67979523235908,0,TRUE,0.807354922057604,0.0874628412503394,2,4,38.7387387387387,-0.340444563428804,-1.32570108361289,-0.442028588816419,4,-0.0582587903533156
"Political Science",5.16666666666667,0.583333333333333,4.58333333333333,12,19,0.508948653685496,0.139587751429857,0.369360902255639,0.264523488207699,0.247903412377097,1.6405838313733,1.83738191632928,0.542670779512885,23.4736842105263,2.42105263157895,0.438271604938272,7,"Social Sciences",1,1,5,"False",0.285714285714286,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,22,1,1,1.11111111111111,0.374038067113236,0.163578692180177,0.292873179973744,0.381684764052275,0.611586516458004,0.617806413087688,0,FALSE,0.662965012722429,2.48112668973662,2,5,43.8271604938272,-0.481770670191641,0.942406656391687,-0.245892035188973,3.58496250072116,-0.488060769017063
"Computational Sciences",8.27272727272727,2.63636363636364,5.63636363636364,11,23,3.43482652613087,2.03337725076856,1.40144927536232,0.352305665349144,0.61116130246565,6.61483154526633,7.73881673881674,3.70062739193174,13.7391304347826,14.2173913043478,0.683673469387755,29,"Formal Sciences",2,2,7,"True",3.55555555555556,1.66666666666667,0.909090909090909,0.222222222222222,0.363636363636364,3.72727272727273,10,12,6,7.36363636363636,5.9554556615587,2.0633854605249,1.88722954224742,3.62778172196032,2.44038022889031,1.90467365235106,0,TRUE,1.86249647625006,2.73039294024272,3,8,68.3673469387755,0.692307992648764,1.17859801319074,0.700025545222657,3.4594316186373,-0.6180572671571
"Medical Sciences",0.5,0.4,0.1,10,19,0.999770258980785,0.606182121971596,0.39358813700919,0.342314118629908,0.189431913116124,4.00795739348371,4.4890768588137,2.16578947368421,23.3684210526316,7.68421052631579,0.645161290322581,4,"Medicine and Health",1,0,7,"False",0.666666666666667,0.333333333333333,0.142857142857143,0,0,1.625,24,7,3.42857142857143,3.85714285714286,1.17830525663807,0.78949195353905,0.394344892765423,8.62920411975707,1.08549769996904,2.9375507007977,0,TRUE,0.485426827170242,0.137503523749935,3,7,64.5161290322581,-0.655541681485687,-1.27828521134485,0.551577825318685,3.32192809488736,-0.760452319853902
"Engineering",4.2,0.75,3.45,20,40,2.74946886446887,1.53227182539683,1.21719703907204,0.403011294261294,0.668276098901099,4.77321962759463,5.59008012820513,2.52082264957265,17.625,10.275,0.488235294117647,15,"Engineering",1,1,5,"False",2,1.29166666666667,0.633333333333333,0.133928571428571,0.55,2.18333333333333,14,7,4,4.11111111111111,9.5534159482041,2.61919449764117,3.13670939576932,3.76266668899827,3.09086006609877,1.93975944101279,0,TRUE,0.807354922057604,2.15380533607904,2,5,48.8235294117647,-0.340444563428804,0.632254461809721,-0.0533037185393964,4.32192809488736,0.275121524462715
"Chemical Sciences",7.36842105263158,4.10526315789474,3.26315789473684,19,31,2.73886910580459,2.17736582414002,0.561503281664572,0.177524088814411,1.87180212260857,8.69191802820835,10.0109307359307,4.61806777451939,15.2258064516129,14.2258064516129,0.71563981042654,78,"Natural Sciences",2,3,8,"True",2.33333333333333,1.83333333333333,0.375,0,1.5,4.42857142857143,11,11,8.33333333333333,9.33333333333333,3.74359530176349,2.88764548015493,0.644413390999767,9.39010031732643,1.93483728043561,3.06432705782631,0,TRUE,2.35198532874354,2.09192248944104,3,8,71.563981042654,1.17141040461946,0.573617588665685,0.8232419031662,4.24792751344359,0.198488457855317
"Physical Sciences",10.6,5.4,5.2,5,30,1.30809523809524,0.945171957671958,0.36292328042328,0.17010582010582,0.495753968253968,6.35064814814815,7.14305555555555,3.52851851851852,17.7333333333333,11.2,0.527363184079602,27,"Natural Sciences",3,1,6,"True",1.26666666666667,0.8,0.291666666666667,0,0.366666666666667,2.0625,12,7,4.06666666666667,4.52380952380952,1.29316115411682,1.00951240740017,0.141121641898564,17.5561834251368,1.13717243816266,4.19000995525509,0,TRUE,2.67807190511264,2.63226821549951,2,6,52.7363184079602,1.49057776553863,1.08562027623046,0.0975172993956318,2.32192809488736,-1.79602616417052
"Economics",6.75,0.5,6.25,8,10,0.484007936507936,0.0222222222222222,0.461785714285714,0.289007936507937,0.233055555555556,0.743690476190476,0.841865079365079,0.403452380952381,18.1,1.1,0.586826347305389,4,"Social Sciences",1,1,6,"False",0.45,0,0.422222222222222,0.183333333333333,0.277777777777778,0.354166666666667,11,1,0.733333333333333,0.916666666666667,0.169053639665743,0.00219478737997257,0.164971727065312,0.0911651427031718,0.411161330460128,0.301935659873377,0,FALSE,0.584962500721156,2.85798099512757,2,7,58.6826347305389,-0.558118050625767,1.29949362474433,0.32672196174952,3,-1.09383263466993
"Sociology",2.65,0.1,2.55,20,13,1.151665001665,0.251748251748252,0.89991674991675,0.885839160839161,0.606468531468531,1.23964368964369,1.38507326007326,0.856501831501831,16.0769230769231,2.07692307692308,0.377483443708609,2,"Social Sciences",0,0,4,"False",1,0,0.666666666666667,1,0.5,0.833333333333333,14,2,1,1,0.623587175360714,0.171651685856231,0.685295153830057,0.376202668033025,0.789675360740548,0.613353623966652,0,FALSE,0.137503523749935,1.82781902461732,2,4,37.7483443708609,-0.996082416990387,0.323367281753327,-0.480203989244525,4.32192809488736,0.275121524462715
"Psychological Sciences",3.16666666666667,1.03333333333333,2.13333333333333,30,46,1.44072636300897,0.63865596963423,0.802070393374741,0.384152864044168,0.404882677708765,3.72437888198758,4.2575138026225,1.86213768115942,23.8913043478261,8.28260869565217,0.565789473684211,31,"Social Sciences",2,2,6,"True",1.13392857142857,0.472222222222222,0.563492063492063,0.211111111111111,0.171428571428571,1.5,23,5.5,2.58928571428571,2.79464285714286,1.92846525404311,0.501453077853972,0.641114616843338,2.77201103395822,1.38869192193341,1.66493574469354,0,TRUE,1.02384674195437,1.64769825606912,2,6,56.578947368421,-0.128546473092116,0.152694482588942,0.245633952741068,4.90689059560852,0.880893390115584
"Biological Sciences",5,0.857142857142857,4.14285714285714,7,25,1.10209523809524,0.745523809523809,0.356571428571429,0.163873015873016,0.553619047619048,4.02373015873016,4.4027619047619,2.02960317460317,15.76,7.44,0.335106382978723,6,"Natural Sciences",1,0,4,"False",0.857142857142857,0.5,0.25,0,0.428571428571429,2,13,6,3.44444444444444,4,0.663222822184429,0.445438430650038,0.212913846371882,2.11789584120685,0.814384934895305,1.45529922737795,0,TRUE,0.893084796083488,2.36257007938471,1,3,33.5106382978723,-0.256533787494857,0.830068758262041,-0.643549148990946,2.8073549220576,-1.29333083862341
"Physical Sciences",2.34615384615385,1.80769230769231,0.538461538461538,26,24,1.71174392736893,1.14140662578163,0.570337301587302,0.252601911976912,0.615898569023569,6.4171145983646,7.168026996152,3.48371813371813,15.1666666666667,8.91666666666667,0.238805970149254,47,"Natural Sciences",1,3,3,"False",1.125,0.571428571428571,0.428571428571429,0.142857142857143,0.464285714285714,3.0625,10.5,9,5.17857142857143,5.95535714285714,1.83967450150397,1.53260578864333,0.37450614887662,6.80565186244267,1.35634601098096,2.60876443214842,0,TRUE,1.48938484073893,0.62148837674627,1,3,23.8805970149254,0.327113395065769,-0.819687070331797,-1.01474540579463,4.70043971814109,0.667098261274102
"Mathematical Sciences",3.69230769230769,0.153846153846154,3.53846153846154,13,24,1.32852182539683,0.565806878306878,0.762714947089947,0.225793650793651,0.61264880952381,2.13806216931217,2.44953703703704,1.22612433862434,18.2916666666667,3.58333333333333,0.21608040201005,2,"Formal Sciences",1,1,3,"False",0.642857142857143,0.142857142857143,0.25,0.142857142857143,0.125,0.732142857142857,12,2,1.40178571428571,1.64583333333333,3.72349213623654,1.03235149400608,1.45935833523895,1.71949850015154,1.92963523398505,1.31129649589692,0,FALSE,0.206450877467426,2.18220333122075,1,2,21.608040201005,-0.92859805387001,0.659162881980024,-1.1023425985704,3.70043971814109,-0.368475583042514
"Political Science",6.22222222222222,0.166666666666667,6.05555555555555,18,16,0.963913690476191,0.228422619047619,0.735491071428572,0.583035714285714,0.472991071428571,1.30528273809524,1.43764880952381,0.804836309523809,16.6875,2,0.185185185185185,3,"Social Sciences",0,0,2,"False",0.55,0,0.45,0.225,0.291666666666667,0.4875,10.5,1.5,1.125,1.25,0.886445147156085,0.258937429138322,0.677027630149282,0.617478924555933,0.941512159855668,0.785798272176729,0,FALSE,0.222392421336448,2.81875968532985,1,2,18.5185185185185,-0.912994772857014,1.26232961093279,-1.22143023798516,4.16992500144231,0.117711096635806
"Geography",1.66666666666667,0.333333333333333,1.33333333333333,9,30,0.996256613756614,0.388756613756614,0.6075,0.273783068783069,0.42271164021164,2.15202380952381,2.4862962962963,1.10755291005291,19.0333333333333,4.5,0.285714285714286,3,"Social Sciences",0,0,3,"False",0.881944444444444,0.226190476190476,0.472222222222222,0.166666666666667,0.285714285714286,1,16.5,3.5,1.8,2.0625,0.662339626538142,0.241138818660713,0.302558115806987,0.909722564132081,0.813842507207716,0.953793774425101,0,FALSE,0.415037499278844,1.22239242133645,1,3,28.5714285714286,-0.724437421599021,-0.250302561560054,-0.833934227118379,3.16992500144231,-0.91786274768081
"Mathematical Sciences",5.71428571428571,0.142857142857143,5.57142857142857,7,21,0.874811035525321,0.319538926681784,0.555272108843538,0.356859410430839,0.323412698412698,1.47307256235828,1.68093348450491,0.758219954648526,21.0952380952381,2.66666666666667,0.447236180904523,1,"Formal Sciences",1,0,5,"False",0.428571428571429,0,0.285714285714286,0.111111111111111,0,0.375,21,2,0.875,1,1.74029309364839,0.535659752216583,0.637794582118562,1.33269293497822,1.31920168800999,1.15442320445243,0,FALSE,0.192645077942396,2.71620703399941,2,5,44.7236180904523,-0.942110908795984,1.16515620774685,-0.211337489214209,2.8073549220576,-1.29333083862341
"Economics",5.63636363636364,0,5.63636363636364,11,14,0.416383219954648,0.112244897959184,0.304138321995465,0.0943877551020408,0.239087301587302,0.932823129251701,1.06831065759637,0.412556689342404,26.6428571428571,1.64285714285714,0.233532934131737,0,"Social Sciences",0,0,3,"False",0.285714285714286,0,0.142857142857143,0,0.182539682539683,0.428571428571429,29.5,1.5,0.761904761904762,0.857142857142857,0.185464305787435,0.0302408051132541,0.168655292804953,0.100354952980378,0.43065566963345,0.316788498813291,0,FALSE,0,2.73039294024272,1,3,23.3532934131737,-1.13066826005398,1.17859801319074,-1.03507066893924,3.4594316186373,-0.6180572671571
"Biological Sciences",2.52631578947368,0.157894736842105,2.36842105263158,19,28,0.714285714285714,0.363378684807256,0.350907029478458,0.122562358276644,0.395804988662132,2.42636054421769,2.84852607709751,1.21819727891156,15.3214285714286,2.96428571428571,0.196808510638298,3,"Natural Sciences",0,0,2,"False",0.642857142857143,0.285714285714286,0.142857142857143,0,0.253968253968254,1,14,2,2.28571428571429,2.78571428571429,0.228320595728003,0.140403297513401,0.19677051381007,0.734656641218118,0.477829044458374,0.857121135673434,0,TRUE,0.211504105193712,1.75207248655641,1,2,19.6808510638298,-0.923652050340884,0.251593916682398,-1.17662736774776,4.24792751344359,0.198488457855317
"Sociology",3,0.111111111111111,2.88888888888889,9,14,0.805725623582767,0.334608843537415,0.471116780045351,0.612103174603175,0.510119047619048,1.27908163265306,1.42511337868481,0.785997732426304,14.6428571428571,2,0.304635761589404,1,"Social Sciences",0,0,4,"False",0.464285714285714,0,0.354166666666667,0.354166666666667,0.366666666666667,0.45,12.5,1,1,1.16666666666667,0.534192315306261,0.462324364269517,0.261246200810402,0.56442267546009,0.730884611485466,0.751280690195143,0,FALSE,0.15200309344505,1.95935801550265,1,3,30.4635761589404,-0.981890512970348,0.448006588783881,-0.761000157453667,3.16992500144231,-0.91786274768081
"Physical Sciences",2,0.6875,1.3125,16,12,1.32933201058201,0.36765873015873,0.96167328042328,0.111805555555556,0.50271164021164,2.04341931216931,2.33356481481481,1.21898148148148,20.1666666666667,4,0.149253731343284,11,"Natural Sciences",0,0,2,"False",0.702380952380952,0.208333333333333,0.166666666666667,0,0.208333333333333,1,22.5,3,1.5952380952381,1.72222222222222,3.3545572063702,0.199564479832337,3.13752864410355,0.75220234754957,1.83154503258047,0.867295997655685,0,TRUE,0.754887502163469,1.20945336562895,1,2,14.9253731343284,-0.391798679652512,-0.262562918174908,-1.35993038326747,4,-0.0582587903533156
"Psychological Sciences",25,4,21,1,18,1.2092883967884,0.747685185185185,0.461603211603212,0.211247086247086,0.726317663817664,4.18683631183631,5.02959077959078,2.17403198653199,19.7777777777778,7.5,0.614035087719298,4,"Social Sciences",3,0,7,"True",1.04166666666667,0.745192307692308,0.240384615384615,0.0416666666666667,0.480769230769231,2.38461538461538,16,5,3.61538461538462,4.34615384615385,1.12174273153444,0.554723824249182,0.276479629095151,2.41841353810344,1.05912356764187,1.55512492684782,0,TRUE,2.32192809488736,4.4594316186373,2,7,61.4035087719298,1.14199095376924,2.81694251662385,0.431599836072561,0,-4.20055416761978
"Engineering",5.90909090909091,0,5.90909090909091,11,38,1.42066719829878,0.883853573327258,0.53681362497152,0.282941254651781,0.379182805498595,3.59501974633554,4.05634445963393,1.94220494417863,18.6052631578947,8.07894736842105,0.211764705882353,0,"Engineering",0,0,3,"False",1,0.625,0.345238095238095,0.1125,0.211111111111111,1.69047619047619,18,7,3.17142857142857,3.35714285714286,1.77169539295223,1.03591903279788,0.35711974643565,2.96907062100764,1.33105048474963,1.72309913266986,0,TRUE,0,2.78849589480629,1,2,21.1764705882353,-1.13066826005398,1.23365326292687,-1.11897773232564,3.4594316186373,-0.6180572671571
"Chemical Sciences",3.8,1.7,2.1,10,13,1.81642246642247,1.06694139194139,0.749481074481074,0.0865384615384615,0.922741147741148,5.6018315018315,6.60641025641026,2.56547619047619,15.3076923076923,12.2307692307692,0.227488151658768,17,"Natural Sciences",1,1,3,"False",0.8,0.428571428571429,0.4,0,0.375,2,10,9,3.28571428571429,4.28571428571429,4.08638375898793,1.10169079597651,2.158846644427,3.77930130385488,2.02148058585481,1.94404251595866,0,TRUE,1.43295940727611,1.63226821549951,1,2,22.7488151658768,0.27188525017377,0.138073802050762,-1.05837067940889,3.32192809488736,-0.760452319853902
"Political Science",11.7272727272727,0.181818181818182,11.5454545454545,11,6,0.38723544973545,0.0625,0.32473544973545,0.26223544973545,0.282407407407407,0.592261904761905,0.738756613756614,0.283068783068783,21.3333333333333,1.66666666666667,0.271604938271605,2,"Social Sciences",1,0,3,"False",0.277777777777778,0,0.236111111111111,0.182539682539683,0.222222222222222,0.277777777777778,20.5,1.5,0.464285714285714,0.660714285714286,0.159363845846981,0.0109375,0.122136663307298,0.0400268749475099,0.399204015319211,0.200067176087208,0,FALSE,0.241008099503795,3.64909283814087,1,3,27.1604938271605,-0.894774099873322,2.04910886227338,-0.888319632152313,3.4594316186373,-0.6180572671571
"Computational Sciences",2.91304347826087,0.0869565217391304,2.82608695652174,23,10,1.9017982017982,1.12953712953713,0.772261072261072,0.138228438228438,0.125086025086025,3.78139638139638,4.4037407037407,2.04679764679765,22.7,9,0.326530612244898,2,"Formal Sciences",0,0,4,"False",1.54545454545455,1.04545454545455,0.292929292929293,0,0,1.90909090909091,20.5,6.5,3.40909090909091,3.63636363636364,3.76718742736799,1.16044713321511,1.01600568606526,1.74895952047689,1.94092437445872,1.32248233276551,0,TRUE,0.120294233717712,1.93586966258028,1,3,32.6530612244898,-1.01292654392145,0.425750282788001,-0.676605019698786,4.52356195605701,0.483928277218573
"Engineering",2.34782608695652,1.52173913043478,0.826086956521739,23,10,0.867777777777778,0.665,0.202777777777778,0.13,0.401111111111111,2.48583333333333,2.84611111111111,1.165,25.7,4.5,0,35,"Engineering",1,2,1,"False",0.7,0.2625,0.0555555555555556,0,0.2,0.725,25,3,2.225,2.4,0.717095679012346,0.536061728395062,0.0875668724279835,1.32231172839506,0.846815020540109,1.14991813986695,0,TRUE,1.33441903907056,0.868755466721748,1,1,0,0.175435805322751,-0.585390011044859,-1.93523867905553,4.52356195605701,0.483928277218573
"Chemical Sciences",1.22222222222222,0.722222222222222,0.5,18,1,0,0,0,0,0,6,13,0,19,23,0.434426229508197,13,"Natural Sciences",1,1,5,"False",0,0,0,0,0,0,19,23,6,13,NA,NA,NA,NA,NA,NA,1,TRUE,0.784271308944563,0.584962500721156,2,5,43.4426229508197,-0.363038366460516,-0.854297035375718,-0.260714286970762,4.16992500144231,0.117711096635806
"Biological Sciences",0.347517730496454,0.134751773049645,0.212765957446809,141,16,1.13690476190476,0.600570436507937,0.536334325396825,0.123015873015873,0.437127976190476,4.94977678571429,5.80753968253968,2.47358630952381,19.625,10.0625,0.50531914893617,19,"Natural Sciences",0,1,6,"False",1.12698412698413,0.535714285714286,0.473214285714286,0,0.333333333333333,2.31944444444444,14,10,5.17857142857143,5.71428571428571,0.494175694969346,0.217950952564668,0.175275425563744,2.15106330244289,0.702976311812387,1.46665036816649,0,TRUE,0.182376742488569,0.278301162487104,2,5,50.531914893617,-0.952161360931497,-1.14487290518662,0.0125471202482101,7.13955135239879,3.19297847307973
"Chemical Sciences",1.8,0.933333333333333,0.866666666666667,15,14,4.14331065759637,3.70977891156463,0.433531746031746,0.127891156462585,2.63738662131519,11.5415532879819,13.0446428571429,6.30056689342404,20.2857142857143,25,0.360189573459716,14,"Natural Sciences",1,1,4,"False",2.82857142857143,2.57857142857143,0.4,0,0.844444444444444,6,10,23.5,10.35,11.9714285714286,21.360375502867,18.354468128165,0.205000551146384,13.3560679330747,4.62172862713368,3.65459545409266,0,TRUE,0.951090399519053,0.900464326449086,1,4,36.0189573459716,-0.1997590021811,-0.555344392809961,-0.54686434628168,3.90689059560852,-0.154680454201032
"Psychological Sciences",1.33333333333333,0.333333333333333,1,6,5,0.35,0,0.35,0,0.116666666666667,0.628571428571429,0.657142857142857,0.35,13.2,1.4,0.0394736842105263,2,"Social Sciences",0,0,1,"False",0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,11,1,0.666666666666667,0.666666666666667,0.126388888888889,0,0.126388888888889,0.126388888888889,0.355512150128359,0.355512150128359,0,TRUE,0.415037499278844,1,1,1,3.94736842105263,-0.724437421599021,-0.461029716281691,-1.78308477451158,2.58496250072116,-1.52363461333368
